Serial Number	Project Title	Tumor Type(s)	Administering  IC	Application ID	Project Number	Type	Activity	IC	Support Year	Suffix	Subproject Number 	Contact PI  Person ID	Contact PI / Project Leader	PI Trim	MemberID	Other PI or Project Leader(s)	Organization Name	ARRA Indicator	FY	FY Total Cost 	FY Total Cost  (Sub Projects)	FY Total
105388	IDENTIFYING DRIVER MUTATIONS AND TUMOR DEPENDENCIES BY COMPARATIVE ONCOGENOMICS.	Any	NCI	8540972	5U01CA105388-10	5	U01	CA	10			1928317	LOWE, SCOTT W.	LOWE, SCOTT W.		Not Applicable	Cold Spring Harbor	 	2013	850689		850689
105388	IDENTIFYING DRIVER MUTATIONS AND TUMOR DEPENDENCIES BY COMPARATIVE ONCOGENOMICS.	Any	NCI	8331919	5U01CA105388-09	5	U01	CA	9			1928317	LOWE, SCOTT W.	LOWE, SCOTT W.		Not Applicable	Cold Spring Harbor	 	2012	907845		907845
105388	IDENTIFYING DRIVER MUTATIONS AND TUMOR DEPENDENCIES BY COMPARATIVE ONCOGENOMICS.	Any	NCI	8137286	5U01CA105388-08	5	U01	CA	8			1928317	LOWE, SCOTT W.	LOWE, SCOTT W.		Not Applicable	Cold Spring Harbor	 	2011	841281		841281
105388	IDENTIFYING DRIVER MUTATIONS AND TUMOR DEPENDENCIES BY COMPARATIVE ONCOGENOMICS.	Any	NCI	7928960	5U01CA105388-07	5	U01	CA	7			1928317	LOWE, SCOTT W.	LOWE, SCOTT W.		Not Applicable	Cold Spring Harbor	 	2010	871519		871519
84098	IDENTIFYING MOLECULAR SUBTYPES OF SCHIZOPHRENIA: A NOVEL GENOMIC APPROACH		NIMH	7803674	5R01MH084098-03	5	R01	MH	3			1867459	LENCZ, TODD 	LENCZ, TODD		Not Applicable	Feinstein Institute	 	2010	332890		332890
101255	IDENTIFYING SCHIZOPHRENIA RISK LOCI IN THE MHC USING NEXT GENERATION SEQUENCING		NIMH	8725739	5K99MH101255-02	5	K99	MH	2			11598907	MUKHERJEE, SEMANTI 	MUKHERJEE, SEMANTI		Not Applicable	Feinstein Institute	 	2014	89999		89999
101255	IDENTIFYING SCHIZOPHRENIA RISK LOCI IN THE MHC USING NEXT GENERATION SEQUENCING		NIMH	8568113	1K99MH101255-01	1	K99	MH	1			11598907	MUKHERJEE, SEMANTI 	MUKHERJEE, SEMANTI		Not Applicable	Feinstein Institute	 	2013	90000		90000
73693	IMAGING ANTIBODY EFFECTS IN SLE PATIENTS		NIAID	8741188	2P01AI073693-06A1	2	P01	AI	6	A1	8883	7748490	MACKAY, MEGGAN 	MACKAY, MEGGAN		Not Applicable	Feinstein Institute	 	2014		575345	575345
71675	IMAGING CORE		NINDS	8742004	5P50NS071675-05	5	P50	NS	5		6348	8326791	DHAWAN, VIJAY 	DHAWAN, VIJAY		Not Applicable	Feinstein Institute	 	2014		137411	137411
71675	IMAGING CORE		NINDS	8549329	5P50NS071675-04	5	P50	NS	4		6348	8326791	DHAWAN, VIJAY 	DHAWAN, VIJAY		Not Applicable	Feinstein Institute	 	2013		132978	132978
71675	IMAGING CORE		NINDS	8382428	5P50NS071675-03	5	P50	NS	3		6348	8326791	DHAWAN, VIJAY 	DHAWAN, VIJAY		Not Applicable	Feinstein Institute	 	2012		136824	136824
71675	IMAGING CORE		NINDS	8332349	5P50NS071675-02	5	P50	NS	2		6348	8326791	DHAWAN, VIJAY 	DHAWAN, VIJAY		Not Applicable	Feinstein Institute	 	2011		135645	135645
71675	IMAGING CORE		NINDS	8009019	1P50NS071675-01	1	P50	NS	1		6348	8326791	DHAWAN, VIJAY 	DHAWAN, VIJAY		Not Applicable	Feinstein Institute	 	2010		131694	131694
18534	IMAGING NANOPARTICLE INTERACTIONS WITH LIVING SYSTEMS		NIEHS	7944099	5RC1ES018534-02	5	RC1	ES	2			6840635	SCHIFFER, WYNNE K	SCHIFFER, WYNNE K		Not Applicable	Feinstein Institute	YES	2010	430076		430076
73693	IMAGING NEUROTOXICITY: THE EFFECT OF ANTI-NMDAR AB ON HIPPOCAMPUS AND AMYGDALA IN		NIAID	8380682	5P01AI073693-05	5	P01	AI	5		3	8619021	HIRSCH, JOY 	HIRSCH, JOY		Not Applicable	Feinstein Institute	 	2012		404861	404861
73693	IMAGING NEUROTOXICITY: THE EFFECT OF ANTI-NMDAR AB ON HIPPOCAMPUS AND AMYGDALA IN		NIAID	8308306	5P01AI073693-04	5	P01	AI	4		3	8619021	HIRSCH, JOY 	HIRSCH, JOY		Not Applicable	Feinstein Institute	 	2011		443160	443160
73693	IMAGING NEUROTOXICITY: THE EFFECT OF ANTI-NMDAR AB ON HIPPOCAMPUS AND AMYGDALA IN		NIAID	8122315	5P01AI073693-03	5	P01	AI	3		3	8619021	HIRSCH, JOY 	HIRSCH, JOY		Not Applicable	Feinstein Institute	 	2010		257213	257213
25729	IMAGING THE CAUSES AND CONSEQUENCES OF ADOLESCENT INHALANT ABUSE		NIDA	8225358	5R01DA025729-03	5	R01	DA	3			6840635	SCHIFFER, WYNNE K	SCHIFFER, WYNNE K		Not Applicable	Feinstein Institute	 	2012	604509		604509
25729	IMAGING THE CAUSES AND CONSEQUENCES OF ADOLESCENT INHALANT ABUSE		NIDA	8050180	5R01DA025729-02	5	R01	DA	2			6840635	SCHIFFER, WYNNE K	SCHIFFER, WYNNE K		Not Applicable	Feinstein Institute	 	2011	645234		645234
25729	IMAGING THE CAUSES AND CONSEQUENCES OF ADOLESCENT INHALANT ABUSE		NIDA	7787354	1R01DA025729-01A1	1	R01	DA	1	A1		6840635	SCHIFFER, WYNNE K	SCHIFFER, WYNNE K		Not Applicable	Feinstein Institute	 	2010	477230		477230
13106	IMAGING: FROM SUPER-RESOLUTION TO WHOLE ANIMAL	Any	NCI	8234424	2P01CA013106-41	2	P01	CA	41		6558	9642804	EGEBLAD, MIKALA 	EGEBLAD, MIKALA	4	Not Applicable	Cold Spring Harbor	 	2012		357437	357437
102852	IMMUNE FUNCTION IN SEPSIS SURVIVORS		NIAID	8667804	1P01AI102852-01A1	1	P01	AI	1	A1	7557	1862435	DIAMOND, BETTY 	DIAMOND, BETTY		Not Applicable	Feinstein Institute	 	2014		310926	310926
83223	IMMUNOLOGY PHYSICIAN SCIENTIST		NIAID	8453373	5T32AI083223-05	5	T32	AI	5			8451707	BONAGURA, VINCENT ROBERT	BONAGURA, VINCENT ROBERT		Not Applicable	Feinstein Institute	 	2013	199854		599459
83223	IMMUNOLOGY PHYSICIAN SCIENTIST		NIAID	8268400	5T32AI083223-04	5	T32	AI	4			8451707	BONAGURA, VINCENT ROBERT	BONAGURA, VINCENT ROBERT		Not Applicable	Feinstein Institute	 	2012	190593		617929
83223	IMMUNOLOGY PHYSICIAN SCIENTIST		NIAID	8049751	5T32AI083223-03	5	T32	AI	3			8451707	BONAGURA, VINCENT ROBERT	BONAGURA, VINCENT ROBERT		Not Applicable	Feinstein Institute	 	2011	178418		930686
83223	IMMUNOLOGY PHYSICIAN SCIENTIST		NIAID	7901392	5T32AI083223-02	5	T32	AI	2			8451707	BONAGURA, VINCENT ROBERT	BONAGURA, VINCENT ROBERT		Not Applicable	Feinstein Institute	 	2010	126874		300000
76179	IMPROVEMENT OF ORGAN FUNCTION AFTER SEVERE HYPOVOLEMIA		NHLBI	8669037	5R01HL076179-08	5	R01	HL	8			1865987	WANG, PING 	WANG, PING		Not Applicable	Feinstein Institute	 	2014	406700		406700
76179	IMPROVEMENT OF ORGAN FUNCTION AFTER SEVERE HYPOVOLEMIA		NHLBI	8473262	5R01HL076179-07	5	R01	HL	7			1865987	WANG, PING 	WANG, PING		Not Applicable	Feinstein Institute	 	2013	395080		395080
76179	IMPROVEMENT OF ORGAN FUNCTION AFTER SEVERE HYPOVOLEMIA		NHLBI	8319358	5R01HL076179-06	5	R01	HL	6			1865987	WANG, PING 	WANG, PING		Not Applicable	Feinstein Institute	 	2012	415000		415000
76179	IMPROVEMENT OF ORGAN FUNCTION AFTER SEVERE HYPOVOLEMIA		NHLBI	8187836	2R01HL076179-05A1	2	R01	HL	5	A1		1865987	WANG, PING 	WANG, PING		Not Applicable	Feinstein Institute	 	2011	415000		415000
18535	IMPROVING CARDIOMYOPATHY IN STEROID RESISTANT NEPHROTIC SYDROME		NCRR	8167267	5M01RR018535-08	5	M01	RR	8		7126	1920163	MENSCH, BARBARA SENA	MENSCH, BARBARA SENA		Not Applicable	Feinstein Institute	 	2010		423	423
18535	IMPROVING METABOLIC PARAMETERS OF ANTIPSYCHOTIC CHILD TREATMENT (IMPACT)		NCRR	8167274	5M01RR018535-08	5	M01	RR	8		7133	8134676	CORRELL, CHRISTOPH U	CORRELL, CHRISTOPH U		Not Applicable	Feinstein Institute	 	2010		6359	6359
29131	IMPROVING SUBSTANCE USE AND CLINICAL OUTCOMES IN HEAVY CANNABIS USERS		NIDA	8115059	5R21DA029131-02	5	R21	DA	2			10560210	BRAGA, RAPHAEL J	BRAGA, RAPHAEL J		Not Applicable	Feinstein Institute	 	2011	200850		318820
29131	IMPROVING SUBSTANCE USE AND CLINICAL OUTCOMES IN HEAVY CANNABIS USERS		NIDA	7991192	1R21DA029131-01A1	1	R21	DA	1	A1		6996976	SEVY, SERGE 	SEVY, SERGE		Not Applicable	Feinstein Institute	 	2010	248566		248566
18535	INITIAL SCREENING FOR HEALTHY VOLUNTEERS		NCRR	8167264	5M01RR018535-08	5	M01	RR	8		7123	3151454	MALHOTRA, ANIL K	MALHOTRA, ANIL K		Not Applicable	Feinstein Institute	 	2010		70371	70371
45436	INITIATION OF DNA REPLICATION AT CELL ORIGINS IN YEAST	Any	NIGMS	8664865	5R01GM045436-23	5	R01	GM	23			1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2014	700725		700725
45436	INITIATION OF DNA REPLICATION AT CELL ORIGINS IN YEAST	Any	NIGMS	8470651	5R01GM045436-22	5	R01	GM	22			1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2013	676199		676199
45436	INITIATION OF DNA REPLICATION AT CELL ORIGINS IN YEAST	Any	NIGMS	8297627	2R01GM045436-21	2	R01	GM	21			1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2012	696400		696400
45436	INITIATION OF DNA REPLICATION AT CELL ORIGINS IN YEAST	Any	NIGMS	8075634	5R01GM045436-20	5	R01	GM	20			1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2011	638144		638144
45436	INITIATION OF DNA REPLICATION AT CELL ORIGINS IN YEAST	Any	NIGMS	7844930	5R01GM045436-19	5	R01	GM	19			1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2010	644890		644890
45508	INSTRUMENTATION	Any;Tech	NCI	8712157	5P30CA045508-27	5	P30	CA	27		8748	1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2014		262430	262430
45508	INSTRUMENTATION	Any;Tech	NCI	8473675	5P30CA045508-26	5	P30	CA	26		8748	1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2013		252781	252781
45508	INSTRUMENTATION	Any;Tech	NCI	8382436	5P30CA045508-25	5	P30	CA	25		8748	1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2012		270935	270935
45508	INSTRUMENTATION	Any;Tech	NCI	8340292	2P30CA045508-24	2	P30	CA	24		8748	1884018	STILLMAN, BRUCE W.	STILLMAN, BRUCE W.	28	Not Applicable	Cold Spring Harbor	 	2011		268393	268393
180944	INTEGRATED TRANSLATIONAL CANCER SCIENCE CENTER	Any;Admin	NCI	8868958	5U10CA180944-02	5	U10	CA	2			8586909	TUVESON, DAVID A. 	TUVESON, DAVID A.	31	BAKER, LAURENCE HOWARD;LIU, EDISON TAK-BUN	Cold Spring Harbor	 	2015	404945		404945
180944	INTEGRATED TRANSLATIONAL CANCER SCIENCE CENTER	Any;Admin	NCI	8606928	1U10CA180944-01	1	U10	CA	1			8586909	TUVESON, DAVID A. 	TUVESON, DAVID A.	31	BAKER, LAURENCE HOWARD;LIU, EDISON TAK-BUN	Cold Spring Harbor	 	2014	400000		400000
72345	INTRA-MOLECULAR INTERACTIONS CONTROL PAPILLOMAVIRUS E1 FUNCTION.	Cervical;Head & Neck	NIAID	8501880	2R56AI072345-05A1	2	R56	AI	5	A1		2452531	STENLUND, ARNE 	STENLUND, ARNE	27	Not Applicable	Cold Spring Harbor	 	2012	470000		470000
18535	INVESTIGATION OF METAL ION CONCENTRATION FOLLOWING TOTAL HIP ARTHROPLASTY		NCRR	8167234	5M01RR018535-08	5	M01	RR	8		7093	1873635	GRANDE, DANIEL A.	GRANDE, DANIEL A.		Not Applicable	Feinstein Institute	 	2010		1695	1695
18535	INVESTIGATIONS REGARDING B-CELL SUBSETS IN HUMANS		NCRR	8167278	5M01RR018535-08	5	M01	RR	8		7137	7781837	GRIFFIN, DANIEL 	GRIFFIN, DANIEL		Not Applicable	Feinstein Institute	 	2010		3815	3815
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	8700537	5P30MH090590-05	5	P30	MH	5		8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2014		63084	63084
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	8463885	5P30MH090590-04	5	P30	MH	4		8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2013		64013	64013
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	8507863	3P30MH090590-03S1	3	P30	MH	3	S1	8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2012		18318	18318
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	8377202	5P30MH090590-03	5	P30	MH	3		8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2012		61354	61354
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	8301781	5P30MH090590-02	5	P30	MH	2		8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2011		60535	60535
90590	KNOWLEDGE TRANSFER UNIT(OPERATIONS CORE)		NIMH	7921178	1P30MH090590-01	1	P30	MH	1		8126	1878536	KANE, JOHN M	KANE, JOHN M		Not Applicable	Feinstein Institute	 	2010		59891	59891
7004	LANDSCAPE OF TRANSCRIPTION IN HUMAN AND MOUSE	Any	NHGRI	8922259	3U54HG007004-03S1	3	U54	HG	3	S1		1901890	GINGERAS, THOMAS RAYMOND	GINGERAS, THOMAS RAYMOND	7	Not Applicable	Cold Spring Harbor	 	2014	81540		81540
7004	LANDSCAPE OF TRANSCRIPTION IN HUMAN AND MOUSE	Any	NHGRI	8733747	5U54HG007004-03	5	U54	HG	3			1901890	GINGERAS, THOMAS RAYMOND	GINGERAS, THOMAS RAYMOND	7	Not Applicable	Cold Spring Harbor	 	2014	2079879		2079879
7004	LANDSCAPE OF TRANSCRIPTION IN HUMAN AND MOUSE	Any	NHGRI	8804099	3U54HG007004-02S1	3	U54	HG	2	S1		1901890	GINGERAS, THOMAS RAYMOND	GINGERAS, THOMAS RAYMOND	7	Not Applicable	Cold Spring Harbor	 	2014	113245		113245
7004	LANDSCAPE OF TRANSCRIPTION IN HUMAN AND MOUSE	Any	NHGRI	8548396	5U54HG007004-02	5	U54	HG	2			1901890	GINGERAS, THOMAS RAYMOND	GINGERAS, THOMAS RAYMOND	7	Not Applicable	Cold Spring Harbor	 	2013	2026822		2026822
7004	LANDSCAPE OF TRANSCRIPTION IN HUMAN AND MOUSE	Any	NHGRI	8402436	1U54HG007004-01	1	U54	HG	1			1901890	GINGERAS, THOMAS RAYMOND	GINGERAS, THOMAS RAYMOND	7	Not Applicable	Cold Spring Harbor	 	2012	2124096		2124096
83818	LEPTIN AND B CELL FUNCTION		NIDDK	8318714	5K08DK083818-05	5	K08	DK	5			7693447	FRANCHIN, GIOVANNI 	FRANCHIN, GIOVANNI		Not Applicable	Feinstein Institute	 	2012	152225		152225
83818	LEPTIN AND B CELL FUNCTION		NIDDK	8119058	5K08DK083818-04	5	K08	DK	4			7693447	FRANCHIN, GIOVANNI 	FRANCHIN, GIOVANNI		Not Applicable	Feinstein Institute	 	2011	152225		152225
83818	LEPTIN AND B CELL FUNCTION		NIDDK	7902289	5K08DK083818-03	5	K08	DK	3			7693447	FRANCHIN, GIOVANNI 	FRANCHIN, GIOVANNI		Not Applicable	Feinstein Institute	 	2010	148578		148578
13106	LONG NUCLEAR-RETAINED NON-CODING RNAS AND CANCER	Breast	NCI	8234412	2P01CA013106-41	2	P01	CA	41		6553	1898347	SPECTOR, DAVID L	SPECTOR, DAVID L	26	Not Applicable	Cold Spring Harbor	 	2012		432183	432183
91748	LOSS OF SIRNA BASED GENE SILENCING AND RETROTRANSPOSON ACTIVATION IN TDP-43 MEDIATED NEURODEGENERATION		NINDS	8864739	1R01NS091748-01	1	R01	NS	1			1896422	DUBNAU, JOSHUA T	DUBNAU, JOSHUA T	40	Not Applicable	Cold Spring Harbor	 	2015	420000		420000
57226	MACROPHAGE INACTIVATION IN SEPSIS AFTER SHOCK OR TRAUMA		NIGMS	8727574	5R01GM057226-14	5	R01	GM	14			1868889	TRACEY, KEVIN J	TRACEY, KEVIN J		Not Applicable	Feinstein Institute	 	2014	370700		370700
57226	MACROPHAGE INACTIVATION IN SEPSIS AFTER SHOCK OR TRAUMA		NIGMS	8537204	5R01GM057226-13	5	R01	GM	13			1868889	TRACEY, KEVIN J	TRACEY, KEVIN J		Not Applicable	Feinstein Institute	 	2013	357726		357726
57226	MACROPHAGE INACTIVATION IN SEPSIS AFTER SHOCK OR TRAUMA		NIGMS	8299870	2R01GM057226-12	2	R01	GM	12			1868889	TRACEY, KEVIN J	TRACEY, KEVIN J		Not Applicable	Feinstein Institute	 	2012	368255		368255
57226	MACROPHAGE INACTIVATION IN SEPSIS AFTER SHOCK OR TRAUMA		NIGMS	7924508	5R01GM057226-11	5	R01	GM	11			1868889	TRACEY, KEVIN J	TRACEY, KEVIN J		Not Applicable	Feinstein Institute	 	2010	369765		369765
68759	MAPPING AUTOIMMUNE PHENOTYPES IN MULTIPLEX FAMILIES		NIAID	8098130	5R01AI068759-05	5	R01	AI	5			1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2011	766888		766888
68759	MAPPING AUTOIMMUNE PHENOTYPES IN MULTIPLEX FAMILIES		NIAID	7880893	5R01AI068759-04	5	R01	AI	4			1868373	GREGERSEN, PETER K.	GREGERSEN, PETER K.		Not Applicable	Feinstein Institute	 	2010	779066		779066
97425	MAPPING THE INPUTS ONTO NEOCORTICAL CHANDELIER CELLS		NIMH	8732703	5F30MH097425-03	5	F30	MH	3			10979062	TUCCIARONE, JASON M	TUCCIARONE, JASON M		Not Applicable	Cold Spring Harbor	 	2014	26676		26676
97425	MAPPING THE INPUTS ONTO NEOCORTICAL CHANDELIER CELLS		NIMH	8656291	5F30MH097425-02	5	F30	MH	2			10979062	TUCCIARONE, JASON M	TUCCIARONE, JASON M		Not Applicable	Cold Spring Harbor	 	2013	26232		26232
97425	MAPPING THE INPUTS ONTO NEOCORTICAL CHANDELIER CELLS		NIMH	8456478	1F30MH097425-01A1	1	F30	MH	1	A1		10979062	TUCCIARONE, JASON M	TUCCIARONE, JASON M		Not Applicable	Cold Spring Harbor	 	2012	26232		26232
137050	MECHANISM AND TREATMENT OF PTEN MUTANT PROSTATE TUMORIGENESIS	Prostate	NCI	8762009	2R01CA137050-05A1	2	R01	CA	5	A1		7027309	TROTMAN, LLOYD C	TROTMAN, LLOYD C	30	Not Applicable	Cold Spring Harbor	 	2014	392175		392175
98446	MECHANISM OF ACTION AND THERAPEUTIC POTENTIAL OF HMGB1 A BOX IN SEPSIS		NIGMS	8716781	5R01GM098446-04	5	R01	GM	4			7728784	YANG, HUAN 	YANG, HUAN		Not Applicable	Feinstein Institute	 	2014	313556		313556
98446	MECHANISM OF ACTION AND THERAPEUTIC POTENTIAL OF HMGB1 A BOX IN SEPSIS		NIGMS	8516061	5R01GM098446-03	5	R01	GM	3			7728784	YANG, HUAN 	YANG, HUAN		Not Applicable	Feinstein Institute	 	2013	302582		302582
98446	MECHANISM OF ACTION AND THERAPEUTIC POTENTIAL OF HMGB1 A BOX IN SEPSIS		NIGMS	8331611	5R01GM098446-02	5	R01	GM	2			7728784	YANG, HUAN 	YANG, HUAN		Not Applicable	Feinstein Institute	 	2012	313556		313556
98446	MECHANISM OF ACTION AND THERAPEUTIC POTENTIAL OF HMGB1 A BOX IN SEPSIS		NIGMS	8159694	1R01GM098446-01	1	R01	GM	1			7728784	YANG, HUAN 	YANG, HUAN		Not Applicable	Feinstein Institute	 	2011	282200		282200
137050	MECHANISMS AND TREATMENT OF PTEN MUTANT PROSTATE TUMORIGENESIS	Prostate	NCI	8433517	5R01CA137050-04	5	R01	CA	4			7027309	TROTMAN, LLOYD C	TROTMAN, LLOYD C	30	Not Applicable	Cold Spring Harbor	 	2013	286069		286069
137050	MECHANISMS AND TREATMENT OF PTEN MUTANT PROSTATE TUMORIGENESIS	Prostate	NCI	8209199	5R01CA137050-03	5	R01	CA	3			7027309	TROTMAN, LLOYD C	TROTMAN, LLOYD C	30	Not Applicable	Cold Spring Harbor	 	2012	301376		301376
137050	MECHANISMS AND TREATMENT OF PTEN MUTANT PROSTATE TUMORIGENESIS	Prostate	NCI	8033168	5R01CA137050-02	5	R01	CA	2			7027309	TROTMAN, LLOYD C	TROTMAN, LLOYD C	30	Not Applicable	Cold Spring Harbor	 	2011	240475		240475
137050	MECHANISMS AND TREATMENT OF PTEN MUTANT PROSTATE TUMORIGENESIS	Prostate	NCI	7890143	1R01CA137050-01A2	1	R01	CA	1	A2		7027309	TROTMAN, LLOYD C	TROTMAN, LLOYD C	30	Not Applicable	Cold Spring Harbor	 	2010	288840		288840
62534	MECHANISMS OF DSRNA-INDUCED GENE SILENCING	Any	NIGMS	8323491	5R01GM062534-13	5	R01	GM	13			1924153	HANNON, GREGORY J	HANNON, GREGORY J	10	Not Applicable	Cold Spring Harbor	 	2012	378401		378401
62534	MECHANISMS OF DSRNA-INDUCED GENE SILENCING	Any	NIGMS	8130971	5R01GM062534-12	5	R01	GM	12			1924153	HANNON, GREGORY J	HANNON, GREGORY J	10	Not Applicable	Cold Spring Harbor	 	2011	349602		349602
62534	MECHANISMS OF DSRNA-INDUCED GENE SILENCING	Any	NIGMS	7893579	5R01GM062534-11	5	R01	GM	11			1924153	HANNON, GREGORY J	HANNON, GREGORY J	10	Not Applicable	Cold Spring Harbor	 	2010	353133		353133
73693	MECHANISMS OF NEUROTOXICITY OF LUPUS ANTI-NMDAR ANTIBODIES: ELECTROPHYSIOLOGY TO		NIAID	8380678	5P01AI073693-05	5	P01	AI	5		1	7931971	HUERTA, PATRICIO T	HUERTA, PATRICIO T		Not Applicable	Feinstein Institute	 	2012		382372	382372
73693	MECHANISMS OF NEUROTOXICITY OF LUPUS ANTI-NMDAR ANTIBODIES: ELECTROPHYSIOLOGY TO		NIAID	8308304	5P01AI073693-04	5	P01	AI	4		1	7931971	HUERTA, PATRICIO T	HUERTA, PATRICIO T		Not Applicable	Feinstein Institute	 	2011		413529	413529
73693	MECHANISMS OF NEUROTOXICITY OF LUPUS ANTI-NMDAR ANTIBODIES: ELECTROPHYSIOLOGY TO		NIAID	8122313	5P01AI073693-03	5	P01	AI	3		1	7931971	HUERTA, PATRICIO T	HUERTA, PATRICIO T		Not Applicable	Feinstein Institute	 	2010		921189	921189
5076	MECHANISMS OF NOVEL HERBAL THERAPIES FOR SEPSIS.		NCCAM	8491754	5R01AT005076-04	5	R01	AT	4			6626369	WANG, HAICHAO 	WANG, HAICHAO		Not Applicable	Feinstein Institute	 	2013	318820		318820
5076	MECHANISMS OF NOVEL HERBAL THERAPIES FOR SEPSIS.		NCCAM	8290066	5R01AT005076-03	5	R01	AT	3			6626369	WANG, HAICHAO 	WANG, HAICHAO		Not Applicable	Feinstein Institute	 	2012	328680		328680
5076	MECHANISMS OF NOVEL HERBAL THERAPIES FOR SEPSIS.		NCCAM	8075061	5R01AT005076-02	5	R01	AT	2			6626369	WANG, HAICHAO 	WANG, HAICHAO		Not Applicable	Feinstein Institute	 	2011	328680		328680
5076	MECHANISMS OF NOVEL HERBAL THERAPIES FOR SEPSIS.		NCCAM	7992602	1R01AT005076-01A2	1	R01	AT	1	A2		6626369	WANG, HAICHAO 	WANG, HAICHAO		Not Applicable	Feinstein Institute	 	2010	332000		332000
42508	MECHANISMS OF REGULATION OF AMYLOID-BETA METABOLISM BY CALHM1		NIA	8731789	5R01AG042508-02	5	R01	AG	2			8544738	MARAMBAUD, PHILIPPE 	MARAMBAUD, PHILIPPE		Not Applicable	Feinstein Institute	 	2014	345425		345425
42508	MECHANISMS OF REGULATION OF AMYLOID-BETA METABOLISM BY CALHM1		NIA	8346353	1R01AG042508-01	1	R01	AG	1			8544738	MARAMBAUD, PHILIPPE 	MARAMBAUD, PHILIPPE		Not Applicable	Feinstein Institute	 	2013	345425		345425
64811	MECHANISMS OF THERAPEUTIC EFFICACY OF BAFF INHIBITION USING BELIMUMAB		NIAMS	8853248	5R01AR064811-02	5	R01	AR	2			1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2015	440538		440538
64811	MECHANISMS OF THERAPEUTIC EFFICACY OF BAFF INHIBITION USING BELIMUMAB		NIAMS	8693192	1R01AR064811-01A1	1	R01	AR	1	A1		1969333	DAVIDSON, ANNE 	DAVIDSON, ANNE		Not Applicable	Feinstein Institute	 	2014	440538		440538
18535	METABOLIC CORRELATES OF PEDUNCULOPONTINE NUCLEUS DEEP BRAIN STIMULATION IN PD		NCRR	8167273	5M01RR018535-08	5	M01	RR	8		7132	1886109	FEIGIN, ANDREW S	FEIGIN, ANDREW S		Not Applicable	Feinstein Institute	 	2010		7631	7631
71675	METABOLIC NETWORKS AND THE COGNITIVE TREATMENT RESPONSE IN PARKINSON'S DISEASE		NINDS	8741999	5P50NS071675-05	5	P50	NS	5		6342	1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2014		329008	329008
71675	METABOLIC NETWORKS AND THE COGNITIVE TREATMENT RESPONSE IN PARKINSON'S DISEASE		NINDS	8549324	5P50NS071675-04	5	P50	NS	4		6342	1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2013		318110	318110
71675	METABOLIC NETWORKS AND THE COGNITIVE TREATMENT RESPONSE IN PARKINSON'S DISEASE		NINDS	8382418	5P50NS071675-03	5	P50	NS	3		6342	1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2012		380002	380002
71675	METABOLIC NETWORKS AND THE COGNITIVE TREATMENT RESPONSE IN PARKINSON'S DISEASE		NINDS	8332344	5P50NS071675-02	5	P50	NS	2		6342	1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2011		381682	381682
71675	METABOLIC NETWORKS AND THE COGNITIVE TREATMENT RESPONSE IN PARKINSON'S DISEASE		NINDS	8009010	1P50NS071675-01	1	P50	NS	1		6342	1860599	EIDELBERG, DAVID 	EIDELBERG, DAVID		Not Applicable	Feinstein Institute	 	2010		366684	366684
